ID,CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
1760,LogEntry,LogEntry__action_time__0,action_time,,,,,,,,,,,,
1761,LogEntry,LogEntry__object_repr__0,object_repr,,,,,,,,,,,,
1762,Permission,Permission__name__0,name,,,,,,,,,,,,
1763,Permission,Permission__codename__0,codename,,,,,,,,,,,,
1764,Group,Group__name__0,name,,,,,,,,,,,,
1765,User,User__password__0,password,,,,,,,,,,,,
1766,User,User__last_login__0,last_login,,,,,,,,,,,,
1767,User,User__is_superuser__0,is_superuser,,,,,,,,,,,,
1768,User,User__username__0,username,,,,,,,,,,,,
1769,User,User__first_name__0,first_name,,,,,,,,,,,,
1770,User,User__last_name__0,last_name,,,,,,,,,,,,
1771,User,User__email__0,email,,,,,,,,,,,,
1772,User,User__is_staff__0,is_staff,,,,,,,,,,,,
1773,User,User__is_active__0,is_active,,,,,,,,,,,,
1774,User,User__date_joined__0,date_joined,,,,,,,,,,,,
1775,ContentType,ContentType__app_label__0,app_label,,,,,,,,,,,,
1776,ContentType,ContentType__model__0,model,,,,,,,,,,,,
1777,Session,Session__session_key__0,session_key,,,,,,,,,,,,
1778,Session,Session__expire_date__0,expire_date,,,,,,,,,,,,
1779,SUBDOMAIN,SUBDOMAIN__subdomain_id__0,subdomain_id,,,,,,,,,,,,
1780,SUBDOMAIN,SUBDOMAIN__name__0,name,,,,,,,,,,,,
1781,SUBDOMAIN,SUBDOMAIN__is_listed__0,is_listed,,,,,,,,,,,,
1782,SUBDOMAIN,SUBDOMAIN__code__0,code,,,,,,,,,,,,
1783,SUBDOMAIN,SUBDOMAIN__description__0,description,,,,,,,,,,,,
1784,SUBDOMAIN,SUBDOMAIN__is_natural__0,is_natural,,,,,,,,,,,,
1785,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__id__0,id,,,,,,,,,,,,
1786,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__valid_from__0,valid_from,,,,,,,,,,,,
1787,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__valid_to__0,valid_to,,,,,,,,,,,,
1788,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__order__0,order,,,,,,,,,,,,
1789,DOMAIN,DOMAIN__domain_id__0,domain_id,,,,,,,,,,,,
1790,DOMAIN,DOMAIN__name__0,name,,,,,,,,,,,,
1791,DOMAIN,DOMAIN__is_enumerated__0,is_enumerated,,,,,,,,,,,,
1792,DOMAIN,DOMAIN__description__0,description,,,,,,,,,,,,
1793,DOMAIN,DOMAIN__data_type__0,data_type,,,,,,,,,,,,
1794,DOMAIN,DOMAIN__code__0,code,,,,,,,,,,,,
1795,DOMAIN,DOMAIN__is_reference__0,is_reference,,,,,,,,,,,,
1796,FACET_COLLECTION,FACET_COLLECTION__code__0,code,,,,,,,,,,,,
1797,FACET_COLLECTION,FACET_COLLECTION__facet_id__0,facet_id,,,,,,,,,,,,
1798,FACET_COLLECTION,FACET_COLLECTION__facet_value_type__0,facet_value_type,,,,,,,,,,,,
1799,FACET_COLLECTION,FACET_COLLECTION__name__0,name,,,,,,,,,,,,
1800,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__maintenance_agency_id__0,maintenance_agency_id,,,,,,,,,,,,
1801,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__code__0,code,,,,,,,,,,,,
1802,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__name__0,name,,,,,,,,,,,,
1803,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__description__0,description,,,,,,,,,,,,
1804,MEMBER,MEMBER__member_id__0,member_id,,,,,,,,,,,,
1805,MEMBER,MEMBER__code__0,code,,,,,,,,,,,,
1806,MEMBER,MEMBER__name__0,name,,,,,,,,,,,,
1807,MEMBER,MEMBER__description__0,description,,,,,,,,,,,,
1808,MEMBER_HIERARCHY,MEMBER_HIERARCHY__member_hierarchy_id__0,member_hierarchy_id,,,,,,,,,,,,
1809,MEMBER_HIERARCHY,MEMBER_HIERARCHY__code__0,code,,,,,,,,,,,,
1810,MEMBER_HIERARCHY,MEMBER_HIERARCHY__name__0,name,,,,,,,,,,,,
1811,MEMBER_HIERARCHY,MEMBER_HIERARCHY__description__0,description,,,,,,,,,,,,
1812,MEMBER_HIERARCHY,MEMBER_HIERARCHY__is_main_hierarchy__0,is_main_hierarchy,,,,,,,,,,,,
1813,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__id__0,id,,,,,,,,,,,,
1814,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__level__0,level,,,,,,,,,,,,
1815,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__comparator__0,comparator,,,,,,,,,,,,
1816,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__operator__0,operator,,,,,,,,,,,,
1817,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__valid_from__0,valid_from,,,,,,,,,,,,
1818,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__valid_to__0,valid_to,,,,,,,,,,,,
1819,VARIABLE,VARIABLE__variable_id__0,variable_id,,,,,,,,,,,,
1820,VARIABLE,VARIABLE__code__0,code,,,,,,,,,,,,
1821,VARIABLE,VARIABLE__name__0,name,,,,,,,,,,,,
1822,VARIABLE,VARIABLE__description__0,description,,,,,,,,,,,,
1823,VARIABLE,VARIABLE__primary_concept__0,primary_concept,,,,,,,,,,,,
1824,VARIABLE,VARIABLE__is_decomposed__0,is_decomposed,,,,,,,,,,,,
1825,VARIABLE_SET,VARIABLE_SET__variable_set_id__0,variable_set_id,,,,,,,,,,,,
1826,VARIABLE_SET,VARIABLE_SET__name__0,name,,,,,,,,,,,,
1827,VARIABLE_SET,VARIABLE_SET__code__0,code,,,,,,,,,,,,
1828,VARIABLE_SET,VARIABLE_SET__description__0,description,,,,,,,,,,,,
1829,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__id__0,id,,,,,,,,,,,,
1830,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__valid_from__0,valid_from,,,,,,,,,,,,
1831,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__valid_to__0,valid_to,,,,,,,,,,,,
1832,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__is_flow__0,is_flow,,,,,,,,,,,,
1833,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__order__0,order,,,,,,,,,,,,
1834,FRAMEWORK,FRAMEWORK__framework_id__0,framework_id,,,,,,,,,,,,
1835,FRAMEWORK,FRAMEWORK__name__0,name,,,,,,,,,,,,
1836,FRAMEWORK,FRAMEWORK__code__0,code,,,,,,,,,,,,
1837,FRAMEWORK,FRAMEWORK__description__0,description,,,,,,,,,,,,
1838,FRAMEWORK,FRAMEWORK__framework_type__0,framework_type,,,,,,,,,,,,
1839,FRAMEWORK,FRAMEWORK__reporting_population__0,reporting_population,,,,,,,,,,,,
1840,FRAMEWORK,FRAMEWORK__other_links__0,other_links,,,,,,,,,,,,
1841,FRAMEWORK,FRAMEWORK__order__0,order,,,,,,,,,,,,
1842,FRAMEWORK,FRAMEWORK__framework_status__0,framework_status,,,,,,,,,,,,
1843,MEMBER_MAPPING,MEMBER_MAPPING__member_mapping_id__0,member_mapping_id,,,,,,,,,,,,
1844,MEMBER_MAPPING,MEMBER_MAPPING__name__0,name,,,,,,,,,,,,
1845,MEMBER_MAPPING,MEMBER_MAPPING__code__0,code,,,,,,,,,,,,
1846,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__id__0,id,,,,,,,,,,,,
1847,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__member_mapping_row__0,member_mapping_row,,,,,,,,,,,,
1848,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__is_source__0,is_source,,,,,,,,,,,,
1849,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__valid_from__0,valid_from,,,,,,,,,,,,
1850,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__valid_to__0,valid_to,,,,,,,,,,,,
1851,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__id__0,id,,,,,,,,,,,,
1852,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__is_source__0,is_source,,,,,,,,,,,,
1853,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__valid_from__0,valid_from,,,,,,,,,,,,
1854,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__valid_to__0,valid_to,,,,,,,,,,,,
1855,VARIABLE_MAPPING,VARIABLE_MAPPING__variable_mapping_id__0,variable_mapping_id,,,,,,,,,,,,
1856,VARIABLE_MAPPING,VARIABLE_MAPPING__code__0,code,,,,,,,,,,,,
1857,VARIABLE_MAPPING,VARIABLE_MAPPING__name__0,name,,,,,,,,,,,,
1858,MAPPING_TO_CUBE,MAPPING_TO_CUBE__id__0,id,,,,,,,,,,,,
1859,MAPPING_TO_CUBE,MAPPING_TO_CUBE__cube_mapping_id__0,cube_mapping_id,,,,,,,,,,,,
1860,MAPPING_TO_CUBE,MAPPING_TO_CUBE__valid_from__0,valid_from,,,,,,,,,,,,
1861,MAPPING_TO_CUBE,MAPPING_TO_CUBE__valid_to__0,valid_to,,,,,,,,,,,,
1862,MAPPING_DEFINITION,MAPPING_DEFINITION__mapping_id__0,mapping_id,,,,,,,,,,,,
1863,MAPPING_DEFINITION,MAPPING_DEFINITION__name__0,name,,,,,,,,,,,,
1864,MAPPING_DEFINITION,MAPPING_DEFINITION__mapping_type__0,mapping_type,,,,,,,,,,,,
1865,MAPPING_DEFINITION,MAPPING_DEFINITION__code__0,code,,,,,,,,,,,,
1866,MAPPING_DEFINITION,MAPPING_DEFINITION__algorithm__0,algorithm,,,,,,,,,,,,
1867,AXIS,AXIS__axis_id__0,axis_id,,,,,,,,,,,,
1868,AXIS,AXIS__code__0,code,,,,,,,,,,,,
1869,AXIS,AXIS__orientation__0,orientation,,,,,,,,,,,,
1870,AXIS,AXIS__order__0,order,,,,,,,,,,,,
1871,AXIS,AXIS__name__0,name,,,,,,,,,,,,
1872,AXIS,AXIS__description__0,description,,,,,,,,,,,,
1873,AXIS,AXIS__is_open_axis__0,is_open_axis,,,,,,,,,,,,
1874,AXIS_ORDINATE,AXIS_ORDINATE__axis_ordinate_id__0,axis_ordinate_id,,,,,,,,,,,,
1875,AXIS_ORDINATE,AXIS_ORDINATE__is_abstract_header__0,is_abstract_header,,,,,,,,,,,,
1876,AXIS_ORDINATE,AXIS_ORDINATE__code__0,code,,,,,,,,,,,,
1877,AXIS_ORDINATE,AXIS_ORDINATE__order__0,order,,,,,,,,,,,,
1878,AXIS_ORDINATE,AXIS_ORDINATE__level__0,level,,,,,,,,,,,,
1879,AXIS_ORDINATE,AXIS_ORDINATE__path__0,path,,,,,,,,,,,,
1880,AXIS_ORDINATE,AXIS_ORDINATE__name__0,name,,,,,,,,,,,,
1881,AXIS_ORDINATE,AXIS_ORDINATE__description__0,description,,,,,,,,,,,,
1882,CELL_POSITION,CELL_POSITION__id__0,id,,,,,,,,,,,,
1883,ORDINATE_ITEM,ORDINATE_ITEM__id__0,id,,,,,,,,,,,,
1884,ORDINATE_ITEM,ORDINATE_ITEM__member_hierarchy_valid_from__0,member_hierarchy_valid_from,,,,,,,,,,,,
1885,ORDINATE_ITEM,ORDINATE_ITEM__is_starting_member_included__0,is_starting_member_included,,,,,,,,,,,,
1886,TABLE,TABLE__table_id__0,table_id,,,,,,,,,,,,
1887,TABLE,TABLE__name__0,name,,,,,,,,,,,,
1888,TABLE,TABLE__code__0,code,,,,,,,,,,,,
1889,TABLE,TABLE__description__0,description,,,,,,,,,,,,
1890,TABLE,TABLE__version__0,version,,,,,,,,,,,,
1891,TABLE,TABLE__valid_from__0,valid_from,,,,,,,,,,,,
1892,TABLE,TABLE__valid_to__0,valid_to,,,,,,,,,,,,
1893,TABLE_CELL,TABLE_CELL__cell_id__0,cell_id,,,,,,,,,,,,
1894,TABLE_CELL,TABLE_CELL__is_shaded__0,is_shaded,,,,,,,,,,,,
1895,TABLE_CELL,TABLE_CELL__table_cell_combination_id__0,table_cell_combination_id,,,,,,,,,,,,
1896,TABLE_CELL,TABLE_CELL__system_data_code__0,system_data_code,,,,,,,,,,,,
1897,TABLE_CELL,TABLE_CELL__name__0,name,,,,,,,,,,,,
1898,CUBE_STRUCTURE,CUBE_STRUCTURE__cube_structure_id__0,cube_structure_id,,,,,,,,,,,,
1899,CUBE_STRUCTURE,CUBE_STRUCTURE__name__0,name,,,,,,,,,,,,
1900,CUBE_STRUCTURE,CUBE_STRUCTURE__code__0,code,,,,,,,,,,,,
1901,CUBE_STRUCTURE,CUBE_STRUCTURE__description__0,description,,,,,,,,,,,,
1902,CUBE_STRUCTURE,CUBE_STRUCTURE__valid_from__0,valid_from,,,,,,,,,,,,
1903,CUBE_STRUCTURE,CUBE_STRUCTURE__valid_to__0,valid_to,,,,,,,,,,,,
1904,CUBE_STRUCTURE,CUBE_STRUCTURE__version__0,version,,,,,,,,,,,,
1905,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__id__0,id,,,,,,,,,,,,
1906,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__cube_variable_code__0,cube_variable_code,,,,,,,,,,,,
1907,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__role__0,role,,,,,,,,,,,,
1908,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__order__0,order,,,,,,,,,,,,
1909,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__dimension_type__0,dimension_type,,,,,,,,,,,,
1910,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_flow__0,is_flow,,,,,,,,,,,,
1911,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_mandatory__0,is_mandatory,,,,,,,,,,,,
1912,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__description__0,description,,,,,,,,,,,,
1913,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_implemented__0,is_implemented,,,,,,,,,,,,
1914,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_identifier__0,is_identifier,,,,,,,,,,,,
1915,CUBE,CUBE__cube_id__0,cube_id,,,,,,,,,,,,
1916,CUBE,CUBE__name__0,name,,,,,,,,,,,,
1917,CUBE,CUBE__code__0,code,,,,,,,,,,,,
1918,CUBE,CUBE__cube_type__0,cube_type,,,,,,,,,,,,
1919,CUBE,CUBE__is_allowed__0,is_allowed,,,,,,,,,,,,
1920,CUBE,CUBE__valid_from__0,valid_from,,,,,,,,,,,,
1921,CUBE,CUBE__valid_to__0,valid_to,,,,,,,,,,,,
1922,CUBE,CUBE__version__0,version,,,,,,,,,,,,
1923,CUBE,CUBE__description__0,description,,,,,,,,,,,,
1924,CUBE,CUBE__published__0,published,,,,,,,,,,,,
1925,CUBE,CUBE__dataset_url__0,dataset_url,,,,,,,,,,,,
1926,CUBE,CUBE__filters__0,filters,,,,,,,,,,,,
1927,CUBE,CUBE__di_export__0,di_export,,,,,,,,,,,,
1928,CUBE_LINK,CUBE_LINK__cube_link_id__0,cube_link_id,,,,,,,,,,,,
1929,CUBE_LINK,CUBE_LINK__code__0,code,,,,,,,,,,,,
1930,CUBE_LINK,CUBE_LINK__name__0,name,,,,,,,,,,,,
1931,CUBE_LINK,CUBE_LINK__description__0,description,,,,,,,,,,,,
1932,CUBE_LINK,CUBE_LINK__valid_from__0,valid_from,,,,,,,,,,,,
1933,CUBE_LINK,CUBE_LINK__valid_to__0,valid_to,,,,,,,,,,,,
1934,CUBE_LINK,CUBE_LINK__version__0,version,,,,,,,,,,,,
1935,CUBE_LINK,CUBE_LINK__order_relevance__0,order_relevance,,,,,,,,,,,,
1936,CUBE_LINK,CUBE_LINK__cube_link_type__0,cube_link_type,,,,,,,,,,,,
1937,CUBE_LINK,CUBE_LINK__join_identifier__0,join_identifier,,,,,,,,,,,,
1938,CUBE_STRUCTURE_ITEM_LINK,CUBE_STRUCTURE_ITEM_LINK__cube_structure_item_link_id__0,cube_structure_item_link_id,,,,,,,,,,,,
1939,COMBINATION,COMBINATION__combination_id__0,combination_id,,,,,,,,,,,,
1940,COMBINATION,COMBINATION__code__0,code,,,,,,,,,,,,
1941,COMBINATION,COMBINATION__name__0,name,,,,,,,,,,,,
1942,COMBINATION,COMBINATION__version__0,version,,,,,,,,,,,,
1943,COMBINATION,COMBINATION__valid_from__0,valid_from,,,,,,,,,,,,
1944,COMBINATION,COMBINATION__valid_to__0,valid_to,,,,,,,,,,,,
1945,COMBINATION_ITEM,COMBINATION_ITEM__id__0,id,,,,,,,,,,,,
1946,CUBE_TO_COMBINATION,CUBE_TO_COMBINATION__id__0,id,,,,,,,,,,,,
1947,MEMBER_LINK,MEMBER_LINK__id__0,id,,,,,,,,,,,,
1948,MEMBER_LINK,MEMBER_LINK__is_linked__0,is_linked,,,,,,,,,,,,
1949,MEMBER_LINK,MEMBER_LINK__valid_from__0,valid_from,,,,,,,,,,,,
1950,MEMBER_LINK,MEMBER_LINK__valid_to__0,valid_to,,,,,,,,,,,,
1951,AutomodeConfiguration,AutomodeConfiguration__id__0,id,,,,,,,,,,,,
1952,AutomodeConfiguration,AutomodeConfiguration__data_model_type__0,data_model_type,,,,,,,,,,,,
1953,AutomodeConfiguration,AutomodeConfiguration__technical_export_source__0,technical_export_source,,,,,,,,,,,,
1954,AutomodeConfiguration,AutomodeConfiguration__technical_export_github_url__0,technical_export_github_url,,,,,,,,,,,,
1955,AutomodeConfiguration,AutomodeConfiguration__config_files_source__0,config_files_source,,,,,,,,,,,,
1956,AutomodeConfiguration,AutomodeConfiguration__config_files_github_url__0,config_files_github_url,,,,,,,,,,,,
1957,AutomodeConfiguration,AutomodeConfiguration__when_to_stop__0,when_to_stop,,,,,,,,,,,,
1958,AutomodeConfiguration,AutomodeConfiguration__is_active__0,is_active,,,,,,,,,,,,
1959,AutomodeConfiguration,AutomodeConfiguration__created_at__0,created_at,,,,,,,,,,,,
1960,AutomodeConfiguration,AutomodeConfiguration__updated_at__0,updated_at,,,,,,,,,,,,
1961,WorkflowTaskExecution,WorkflowTaskExecution__id__0,id,,,,,,,,,,,,
1962,WorkflowTaskExecution,WorkflowTaskExecution__subtask_name__0,subtask_name,,,,,,,,,,,,
1963,WorkflowTaskExecution,WorkflowTaskExecution__operation_type__0,operation_type,,,,,,,,,,,,
1964,WorkflowTaskExecution,WorkflowTaskExecution__status__0,status,,,,,,,,,,,,
1965,WorkflowTaskExecution,WorkflowTaskExecution__started_at__0,started_at,,,,,,,,,,,,
1966,WorkflowTaskExecution,WorkflowTaskExecution__completed_at__0,completed_at,,,,,,,,,,,,
1967,WorkflowTaskExecution,WorkflowTaskExecution__created_at__0,created_at,,,,,,,,,,,,
1968,WorkflowTaskExecution,WorkflowTaskExecution__review_status__0,review_status,,,,,,,,,,,,
1969,WorkflowTaskExecution,WorkflowTaskExecution__recovery_action__0,recovery_action,,,,,,,,,,,,
1970,WorkflowTaskDependency,WorkflowTaskDependency__id__0,id,,,,,,,,,,,,
1971,WorkflowTaskDependency,WorkflowTaskDependency__dependency_type__0,dependency_type,,,,,,,,,,,,
1972,WorkflowSession,WorkflowSession__id__0,id,,,,,,,,,,,,
1973,WorkflowSession,WorkflowSession__session_id__0,session_id,,,,,,,,,,,,
1974,WorkflowSession,WorkflowSession__created_at__0,created_at,,,,,,,,,,,,
1975,WorkflowSession,WorkflowSession__updated_at__0,updated_at,,,,,,,,,,,,
1976,DatabaseTable,DatabaseTable__id__0,id,,,,,,,,,,,,
1977,DatabaseTable,DatabaseTable__name__0,name,,,,,,,,,,,,
1978,DerivedTable,DerivedTable__id__0,id,,,,,,,,,,,,
1979,DerivedTable,DerivedTable__name__0,name,,,,,,,,,,,,
1980,DatabaseField,DatabaseField__id__0,id,,,,,,,,,,,,
1981,DatabaseField,DatabaseField__name__0,name,,,,,,,,,,,,
1982,Function,Function__id__0,id,,,,,,,,,,,,
1983,Function,Function__name__0,name,,,,,,,,,,,,
1984,DatabaseRow,DatabaseRow__id__0,id,,,,,,,,,,,,
1985,DatabaseRow,DatabaseRow__row_identifier__0,row_identifier,,,,,,,,,,,,
1986,DerivedTableRow,DerivedTableRow__id__0,id,,,,,,,,,,,,
1987,DerivedTableRow,DerivedTableRow__row_identifier__0,row_identifier,,,,,,,,,,,,
1988,DatabaseColumnValue,DatabaseColumnValue__id__0,id,,,,,,,,,,,,
1989,DatabaseColumnValue,DatabaseColumnValue__value__0,value,,,,,,,,,,,,
1990,EvaluatedFunction,EvaluatedFunction__id__0,id,,,,,,,,,,,,
1991,EvaluatedFunction,EvaluatedFunction__value__0,value,,,,,,,,,,,,
1992,Trail,Trail__id__0,id,,,,,,,,,,,,
1993,Trail,Trail__name__0,name,,,,,,,,,,,,
1994,Trail,Trail__created_at__0,created_at,,,,,,,,,,,,
1995,MetaDataTrail,MetaDataTrail__id__0,id,,,,,,,,,,,,
1996,PopulatedDataBaseTable,PopulatedDataBaseTable__id__0,id,,,,,,,,,,,,
1997,EvaluatedDerivedTable,EvaluatedDerivedTable__id__0,id,,,,,,,,,,,,
1998,FunctionText,FunctionText__id__0,id,,,,,,,,,,,,
1999,FunctionText,FunctionText__language__0,language,,,,,,,,,,,,
2000,TableCreationFunction,TableCreationFunction__id__0,id,,,,,,,,,,,,
2001,TableCreationFunction,TableCreationFunction__name__0,name,,,,,,,,,,,,
2002,AortaTableReference,AortaTableReference__id__0,id,,,,,,,,,,,,
2003,AortaTableReference,AortaTableReference__table_content_type__0,table_content_type,,,,,,,,,,,,
2004,FunctionColumnReference,FunctionColumnReference__id__0,id,,,,,,,,,,,,
2005,DerivedRowSourceReference,DerivedRowSourceReference__id__0,id,,,,,,,,,,,,
2006,EvaluatedFunctionSourceValue,EvaluatedFunctionSourceValue__id__0,id,,,,,,,,,,,,
2007,TableCreationSourceTable,TableCreationSourceTable__id__0,id,,,,,,,,,,,,
2008,TableCreationFunctionColumn,TableCreationFunctionColumn__id__0,id,,,,,,,,,,,,
2009,ASST_PL,ASST_PL__test_id__0,test_id,,,,,,,,,,,,
2010,ASST_PL,ASST_PL__ASST_PL_uniqueID__0,ASST_PL_uniqueID,,,,,,,,,,,,
2011,ASST_PL,ASST_PL__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,ACCNTNG_CNSLDTN_LVL_INPT_domain,,,,,,,,,
2012,ASST_PL,ASST_PL__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,ACCNTNG_FRMWRK_INPT_domain,,,,,,,,,
2013,ASST_PL,ASST_PL__ASST_PL_ID__0,ASST_PL_ID,,,,,,,,,,,,
2014,ASST_PL,ASST_PL__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
2015,ASST_PL,ASST_PL__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
2016,ASST_PL,ASST_PL__ASST_PL_TYP__0,ASST_PL_TYP,,,ASST_PL_TYP_domain,,,,,,,,,
2017,ASST_PL,ASST_PL__ASST_SPCFC_VL__0,ASST_SPCFC_VL,,,,,,,,,,,,
2018,ASST_PL,ASST_PL__CRRYNG_AMNT__0,CRRYNG_AMNT,,,,,,,,,,,,
2019,ASST_PL,ASST_PL__PRMRY_ASST_CLSS_CVR_PL__0,PRMRY_ASST_CLSS_CVR_PL,,,PRMRY_ASST_CLSS_CVR_PL_INPT_domain,,,,,,,,,
2020,ASST_PL,ASST_PL__PRSNT_VL__0,PRSNT_VL,,,,,,,,,,,,
2021,ASST_PL,ASST_PL__TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT__0,TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT,,,TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT_domain,,,,,,,,,
2022,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
2023,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__ASST_PL_CLLTRL_RCVD_ASSGNMNT_uniqueID__0,ASST_PL_CLLTRL_RCVD_ASSGNMNT_uniqueID,,,,,,,,,,,,
2024,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
2025,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
2026,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__ASST_PL_ID__0,ASST_PL_ID,,,,,,,,,,,,
2027,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__CLLTRL_ID__0,CLLTRL_ID,,,,,,,,,,,,
2028,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__CLLTRL_RL_TYP__0,CLLTRL_RL_TYP,,,CLLTRL_RL_TYP_INPT_domain,,,,,,,,,
2029,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
2030,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
2031,ASST_PL_CLLTRL_RCVD_ASSGNMNT,ASST_PL_CLLTRL_RCVD_ASSGNMNT__TRNSFRRD_AMNT__0,TRNSFRRD_AMNT,,,,,,,,,,,,
2032,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
2033,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT__ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT_uniqueID__0,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT_uniqueID,,,,,,,,,,,,
2034,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
2035,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
2036,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT__ASST_PL_ID__0,ASST_PL_ID,,,,,,,,,,,,
2037,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT,ASST_PL_DBT_SCRTY_PSTN_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
