ID,MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
10539,CRRNCY_KPW,ISO4217_INPT_domain,,,
10540,CRRNCY_KRW,ISO4217_INPT_domain,,,
10541,CRRNCY_KWD,ISO4217_INPT_domain,,,
10542,CRRNCY_KYD,ISO4217_INPT_domain,,,
10543,CRRNCY_KZT,ISO4217_INPT_domain,,,
10544,CRRNCY_LAK,ISO4217_INPT_domain,,,
10545,CRRNCY_LBP,ISO4217_INPT_domain,,,
10546,CRRNCY_LKR,ISO4217_INPT_domain,,,
10547,CRRNCY_LRD,ISO4217_INPT_domain,,,
10548,CRRNCY_LSL,ISO4217_INPT_domain,,,
10549,CRRNCY_LYD,ISO4217_INPT_domain,,,
10550,CRRNCY_MAD,ISO4217_INPT_domain,,,
10551,CRRNCY_MDL,ISO4217_INPT_domain,,,
10552,CRRNCY_MGA,ISO4217_INPT_domain,,,
10553,CRRNCY_MKD,ISO4217_INPT_domain,,,
10554,CRRNCY_MMK,ISO4217_INPT_domain,,,
10555,CRRNCY_MNT,ISO4217_INPT_domain,,,
10556,CRRNCY_MOP,ISO4217_INPT_domain,,,
10557,CRRNCY_MRO,ISO4217_INPT_domain,,,
10558,CRRNCY_MRU,ISO4217_INPT_domain,,,
10559,CRRNCY_MUR,ISO4217_INPT_domain,,,
10560,CRRNCY_MVR,ISO4217_INPT_domain,,,
10561,CRRNCY_MWK,ISO4217_INPT_domain,,,
10562,CRRNCY_MXN,ISO4217_INPT_domain,,,
10563,CRRNCY_MXV,ISO4217_INPT_domain,,,
10564,CRRNCY_MYR,ISO4217_INPT_domain,,,
10565,CRRNCY_MZN,ISO4217_INPT_domain,,,
10566,CRRNCY_NAD,ISO4217_INPT_domain,,,
10567,CRRNCY_NGN,ISO4217_INPT_domain,,,
10568,CRRNCY_NIO,ISO4217_INPT_domain,,,
10569,CRRNCY_NOK,ISO4217_INPT_domain,,,
10570,CRRNCY_NPR,ISO4217_INPT_domain,,,
10571,CRRNCY_NZD,ISO4217_INPT_domain,,,
10572,CRRNCY_OMR,ISO4217_INPT_domain,,,
10573,CRRNCY_PAB,ISO4217_INPT_domain,,,
10574,CRRNCY_PEN,ISO4217_INPT_domain,,,
10575,CRRNCY_PGK,ISO4217_INPT_domain,,,
10576,CRRNCY_PHP,ISO4217_INPT_domain,,,
10577,CRRNCY_PKR,ISO4217_INPT_domain,,,
10578,CRRNCY_PLN,ISO4217_INPT_domain,,,
10579,CRRNCY_PYG,ISO4217_INPT_domain,,,
10580,CRRNCY_QAR,ISO4217_INPT_domain,,,
10581,CRRNCY_RON,ISO4217_INPT_domain,,,
10582,CRRNCY_RSD,ISO4217_INPT_domain,,,
10583,CRRNCY_RUB,ISO4217_INPT_domain,,,
10584,CRRNCY_RWF,ISO4217_INPT_domain,,,
10585,CRRNCY_SAR,ISO4217_INPT_domain,,,
10586,CRRNCY_SBD,ISO4217_INPT_domain,,,
10587,CRRNCY_SCR,ISO4217_INPT_domain,,,
10588,CRRNCY_SDG,ISO4217_INPT_domain,,,
10589,CRRNCY_SEK,ISO4217_INPT_domain,,,
10590,CRRNCY_SGD,ISO4217_INPT_domain,,,
10591,CRRNCY_SHP,ISO4217_INPT_domain,,,
10592,CRRNCY_SLL,ISO4217_INPT_domain,,,
10593,CRRNCY_SOS,ISO4217_INPT_domain,,,
10594,CRRNCY_SRD,ISO4217_INPT_domain,,,
10595,CRRNCY_SSP,ISO4217_INPT_domain,,,
10596,CRRNCY_STD,ISO4217_INPT_domain,,,
10597,CRRNCY_STN,ISO4217_INPT_domain,,,
10598,CRRNCY_SVC,ISO4217_INPT_domain,,,
10599,CRRNCY_SYP,ISO4217_INPT_domain,,,
10600,CRRNCY_SZL,ISO4217_INPT_domain,,,
10601,CRRNCY_THB,ISO4217_INPT_domain,,,
10602,CRRNCY_TJS,ISO4217_INPT_domain,,,
10603,CRRNCY_TMT,ISO4217_INPT_domain,,,
10604,CRRNCY_TND,ISO4217_INPT_domain,,,
10605,CRRNCY_TOP,ISO4217_INPT_domain,,,
10606,CRRNCY_TRY,ISO4217_INPT_domain,,,
10607,CRRNCY_TTD,ISO4217_INPT_domain,,,
10608,CRRNCY_TWD,ISO4217_INPT_domain,,,
10609,CRRNCY_TZS,ISO4217_INPT_domain,,,
10610,CRRNCY_UAH,ISO4217_INPT_domain,,,
10611,CRRNCY_UGX,ISO4217_INPT_domain,,,
10612,CRRNCY_USD,ISO4217_INPT_domain,,,
10613,CRRNCY_USN,ISO4217_INPT_domain,,,
10614,CRRNCY_UYI,ISO4217_INPT_domain,,,
10615,CRRNCY_UYU,ISO4217_INPT_domain,,,
10616,CRRNCY_UYW,ISO4217_INPT_domain,,,
10617,CRRNCY_UZS,ISO4217_INPT_domain,,,
10618,CRRNCY_VEF,ISO4217_INPT_domain,,,
10619,CRRNCY_VES,ISO4217_INPT_domain,,,
10620,CRRNCY_VND,ISO4217_INPT_domain,,,
10621,CRRNCY_VUV,ISO4217_INPT_domain,,,
10622,CRRNCY_WST,ISO4217_INPT_domain,,,
10623,CRRNCY_XAF,ISO4217_INPT_domain,,,
10624,CRRNCY_XAG,ISO4217_INPT_domain,,,
10625,CRRNCY_XAU,ISO4217_INPT_domain,,,
10626,CRRNCY_XBA,ISO4217_INPT_domain,,,
10627,CRRNCY_XBB,ISO4217_INPT_domain,,,
10628,CRRNCY_XBC,ISO4217_INPT_domain,,,
10629,CRRNCY_XBD,ISO4217_INPT_domain,,,
10630,CRRNCY_XCD,ISO4217_INPT_domain,,,
10631,CRRNCY_XDR,ISO4217_INPT_domain,,,
10632,CRRNCY_XOF,ISO4217_INPT_domain,,,
10633,CRRNCY_XPD,ISO4217_INPT_domain,,,
10634,CRRNCY_XPF,ISO4217_INPT_domain,,,
10635,CRRNCY_XPT,ISO4217_INPT_domain,,,
10636,CRRNCY_XSU,ISO4217_INPT_domain,,,
10637,CRRNCY_XTS,ISO4217_INPT_domain,,,
10638,CRRNCY_XUA,ISO4217_INPT_domain,,,
10639,CRRNCY_XXX,ISO4217_INPT_domain,,,
10640,CRRNCY_YER,ISO4217_INPT_domain,,,
10641,CRRNCY_ZAR,ISO4217_INPT_domain,,,
10642,CRRNCY_ZMW,ISO4217_INPT_domain,,,
10643,CRRNCY_ZWL,ISO4217_INPT_domain,,,
10644,SRC_ENCMBRNC_0,ENCMBRD_ASST_INDCTR_INPT_domain,,,
10645,SRC_ENCMBRNC_1,ENCMBRD_ASST_INDCTR_INPT_domain,,,
10646,SRC_ENCMBRNC_100,ENCMBRD_ASST_INDCTR_INPT_domain,,,
10647,GGRPHCL_ARS_0,ISO3166_INPT_domain,,,
10648,GGRPHCL_ARS_AD,ISO3166_INPT_domain,,,
10649,GGRPHCL_ARS_AE,ISO3166_INPT_domain,,,
10650,GGRPHCL_ARS_AF,ISO3166_INPT_domain,,,
10651,GGRPHCL_ARS_AG,ISO3166_INPT_domain,,,
10652,GGRPHCL_ARS_AI,ISO3166_INPT_domain,,,
10653,GGRPHCL_ARS_AL,ISO3166_INPT_domain,,,
10654,GGRPHCL_ARS_AM,ISO3166_INPT_domain,,,
10655,GGRPHCL_ARS_AO,ISO3166_INPT_domain,,,
10656,GGRPHCL_ARS_AQ,ISO3166_INPT_domain,,,
10657,GGRPHCL_ARS_AR,ISO3166_INPT_domain,,,
10658,GGRPHCL_ARS_AS,ISO3166_INPT_domain,,,
10659,GGRPHCL_ARS_AT,ISO3166_INPT_domain,,,
10660,GGRPHCL_ARS_AU,ISO3166_INPT_domain,,,
10661,GGRPHCL_ARS_AW,ISO3166_INPT_domain,,,
10662,GGRPHCL_ARS_AX,ISO3166_INPT_domain,,,
10663,GGRPHCL_ARS_AZ,ISO3166_INPT_domain,,,
10664,GGRPHCL_ARS_BA,ISO3166_INPT_domain,,,
10665,GGRPHCL_ARS_BB,ISO3166_INPT_domain,,,
10666,GGRPHCL_ARS_BD,ISO3166_INPT_domain,,,
10667,GGRPHCL_ARS_BE,ISO3166_INPT_domain,,,
10668,GGRPHCL_ARS_BF,ISO3166_INPT_domain,,,
10669,GGRPHCL_ARS_BG,ISO3166_INPT_domain,,,
10670,GGRPHCL_ARS_BH,ISO3166_INPT_domain,,,
10671,GGRPHCL_ARS_BI,ISO3166_INPT_domain,,,
10672,GGRPHCL_ARS_BJ,ISO3166_INPT_domain,,,
10673,GGRPHCL_ARS_BL,ISO3166_INPT_domain,,,
10674,GGRPHCL_ARS_BM,ISO3166_INPT_domain,,,
10675,GGRPHCL_ARS_BN,ISO3166_INPT_domain,,,
10676,GGRPHCL_ARS_BO,ISO3166_INPT_domain,,,
10677,GGRPHCL_ARS_BQ,ISO3166_INPT_domain,,,
10678,GGRPHCL_ARS_BR,ISO3166_INPT_domain,,,
10679,GGRPHCL_ARS_BS,ISO3166_INPT_domain,,,
10680,GGRPHCL_ARS_BT,ISO3166_INPT_domain,,,
10681,GGRPHCL_ARS_BV,ISO3166_INPT_domain,,,
10682,GGRPHCL_ARS_BW,ISO3166_INPT_domain,,,
10683,GGRPHCL_ARS_BY,ISO3166_INPT_domain,,,
10684,GGRPHCL_ARS_BZ,ISO3166_INPT_domain,,,
10685,GGRPHCL_ARS_CA,ISO3166_INPT_domain,,,
10686,GGRPHCL_ARS_CC,ISO3166_INPT_domain,,,
10687,GGRPHCL_ARS_CD,ISO3166_INPT_domain,,,
10688,GGRPHCL_ARS_CF,ISO3166_INPT_domain,,,
10689,GGRPHCL_ARS_CG,ISO3166_INPT_domain,,,
10690,GGRPHCL_ARS_CH,ISO3166_INPT_domain,,,
10691,GGRPHCL_ARS_CI,ISO3166_INPT_domain,,,
10692,GGRPHCL_ARS_CK,ISO3166_INPT_domain,,,
10693,GGRPHCL_ARS_CL,ISO3166_INPT_domain,,,
10694,GGRPHCL_ARS_CM,ISO3166_INPT_domain,,,
10695,GGRPHCL_ARS_CN,ISO3166_INPT_domain,,,
10696,GGRPHCL_ARS_CO,ISO3166_INPT_domain,,,
10697,GGRPHCL_ARS_CR,ISO3166_INPT_domain,,,
10698,GGRPHCL_ARS_CU,ISO3166_INPT_domain,,,
10699,GGRPHCL_ARS_CV,ISO3166_INPT_domain,,,
