ID,CUBE_MAPPING_ID,MAPPING_ID,VALID_FROM,VALID_TO
2543,M_F_45_03_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2544,M_F_45_03_REF_FINREP 201,DPM_BAS_MCY_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2545,M_F_45_03_REF_FINREP 201,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2546,M_F_45_03_REF_FINREP 201,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2547,M_F_45_03_REF_FINREP 201,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2548,M_F_45_03_REF_FINREP 201,DPM_SOL,1999-01-01 00:00:00,9999-12-31 00:00:00
2549,M_F_45_03_REF_FINREP 201,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2550,M_F_16_05_REF_FINREP 201,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2551,M_F_16_05_REF_FINREP 201,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2552,M_F_16_05_REF_FINREP 201,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2553,M_F_16_05_REF_FINREP 201,DPM_MCE_APL_PLD,1999-01-01 00:00:00,9999-12-31 00:00:00
2554,M_F_16_05_REF_FINREP 201,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2555,M_F_04_01_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2556,M_F_04_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2557,M_F_04_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2558,M_F_20_02_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2559,M_F_20_02_REF_FINREP 3_0,DPM_BAS_MCY_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2560,M_F_20_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2561,M_F_20_02_REF_FINREP 3_0,DPM_LAC,1999-01-01 00:00:00,9999-12-31 00:00:00
2562,M_F_20_02_REF_FINREP 3_0,DPM_MCF,1999-01-01 00:00:00,9999-12-31 00:00:00
2563,M_F_20_02_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2564,M_F_04_04_1_REF_FINREP 3_0,DPM_TRI_F_04.03.1,1999-01-01 00:00:00,9999-12-31 00:00:00
2565,M_F_04_04_1_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2566,M_F_19_00_d_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2567,M_F_19_00_d_REF_FINREP 3_0,DPM_BAS,1999-01-01 00:00:00,9999-12-31 00:00:00
2568,M_F_19_00_d_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2569,M_F_19_00_d_REF_FINREP 3_0,DPM_FBS_F_19.00,1999-01-01 00:00:00,9999-12-31 00:00:00
2570,M_F_19_00_d_REF_FINREP 3_0,DPM_IMS_PFS,1999-01-01 00:00:00,9999-12-31 00:00:00
2571,M_F_19_00_d_REF_FINREP 3_0,DPM_MCG,1999-01-01 00:00:00,9999-12-31 00:00:00
2572,M_F_19_00_d_REF_FINREP 3_0,DPM_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2573,M_F_19_00_d_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2574,M_F_19_00_d_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2575,M_F_19_00_d_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2576,M_F_25_01_c_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2577,M_F_25_01_c_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2578,M_F_25_01_c_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2579,M_F_25_01_c_REF_FINREP 3_0,DPM_MCE_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2580,M_F_25_01_c_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2581,M_F_25_01_c_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2582,M_F_25_01_c_REF_FINREP 3_0,DPM_TYA_F_24.01,1999-01-01 00:00:00,9999-12-31 00:00:00
2583,M_F_25_01_c_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2584,M_F_08_01_a_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2585,M_F_08_01_a_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2586,M_F_08_01_a_REF_FINREP 3_0,DPM_CPS_MCB_MCU_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2587,M_F_08_01_a_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2588,M_F_08_01_a_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2589,M_F_08_01_a_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2590,M_F_20_05_a_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2591,M_F_20_02_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2592,M_F_20_02_REF_FINREP 3_0,DPM_TYH_F_20.01,1999-01-01 00:00:00,9999-12-31 00:00:00
2593,M_F_20_02_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2594,M_F_02_00_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2595,M_F_02_00_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2596,M_F_02_00_REF_FINREP 3_0,DPM_CNO,1999-01-01 00:00:00,9999-12-31 00:00:00
2597,M_F_02_00_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2598,M_F_02_00_REF_FINREP 3_0,DPM_MCE_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2599,M_F_02_00_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2600,M_F_02_00_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2601,M_F_02_00_REF_FINREP 3_0,DPM_TRI_F_02.00,1999-01-01 00:00:00,9999-12-31 00:00:00
2602,M_F_02_00_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2603,M_F_09_01_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2604,M_F_09_01_REF_FINREP 3_0,DPM_BAS_MCP_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2605,M_F_09_01_REF_FINREP 3_0,DPM_CPS,1999-01-01 00:00:00,9999-12-31 00:00:00
2606,M_F_09_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2607,M_F_09_01_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2608,M_F_09_01_REF_FINREP 3_0,DPM_PFS,1999-01-01 00:00:00,9999-12-31 00:00:00
2609,M_F_09_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2610,M_F_09_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2611,M_F_16_02_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2612,M_F_16_02_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
2613,M_F_16_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
2614,M_F_16_02_REF_FINREP 3_0,DPM_MCE_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2615,M_F_16_02_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2616,M_F_18_00_b_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2617,M_F_12_01_a_REF_FINREP 3_0,DPM_ALO,1999-01-01 00:00:00,9999-12-31 00:00:00
2618,M_F_12_01_a_REF_FINREP 3_0,DPM_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2619,M_F_20_05_a_REF_FINREP 3_0,DPM_BAS,1999-01-01 00:00:00,9999-12-31 00:00:00
2620,M_F_18_00_a_REF_FINREP 2_9,DPM_FRS_IMS_PFS_TPD,1999-01-01 00:00:00,9999-12-31 00:00:00
2621,M_F_18_00_a_REF_FINREP 2_9,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
2622,M_F_18_00_a_REF_FINREP 2_9,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
2623,M_F_18_00_a_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
2624,M_F_18_02_c_REF_FINREP 2_9,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
2625,M_F_18_02_c_REF_FINREP 2_9,DPM_BAS_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
2626,M_F_18_02_c_REF_FINREP 2_9,DPM_CPS_CPZ,1999-01-01 00:00:00,9999-12-31 00:00:00
2627,M_F_18_02_c_REF_FINREP 2_9,,1999-01-01 00:00:00,9999-12-31 00:00:00
