CUBE_STRUCTURE_ITEM_LINK_ID,CUBE_LINK_ID,FOREIGN_CUBE_VARIABLE_CODE,PRIMARY_CUBE_VARIABLE_CODE
F_04_03_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4081,2873
F_04_03_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4043,2879
F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:ENTRPRS_SZ:ENTRPRS_SZ,F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3940,3079
F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3941,3082
F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_03_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3942,3093
F_04_03_1_REF_FINREP_3_0:PRTY:Other loans:ENTRPRS_SZ:ENTRPRS_SZ,F_04_03_1_REF_FINREP_3_0:PRTY:Other loans,3940,3079
F_04_03_1_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_03_1_REF_FINREP_3_0:PRTY:Other loans,3941,3082
F_04_03_1_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_03_1_REF_FINREP_3_0:PRTY:Other loans,3942,3093
F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,3946,3289
F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_03_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,3946,3289
F_04_03_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_03_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,4081,3349
F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans,4025,2083
F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:CLLTRL:Other loans,4104,2087
F_04_04_1_REF_FINREP_3_0:CRDT_FCLTY:Other loans:IMPRMNT_STTS:IMPRMNT_STTS,F_04_04_1_REF_FINREP_3_0:CRDT_FCLTY:Other loans,4035,2174
F_04_04_1_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT:Other loans,4033,2583
F_04_04_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_04_1_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,4032,2621
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4025,2664
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4101,2667
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4103,2668
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4104,2683
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4044,2749
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:LW_CRDT_RSK_INDCTR:LW_CRDT_RSK_INDCTR,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4054,2725
F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_04_1_REF_FINREP_3_0:INSTRMNT_RL:Other loans,4028,2740
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4025,2865
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4101,2868
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4103,2869
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4104,2873
F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,4044,2879
F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:ENTRPRS_SZ:ENTRPRS_SZ,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,4053,3079
F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,4029,3082
F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_04_1_REF_FINREP_3_0:PRTY:Non Negotiable bonds,4030,3093
F_04_04_1_REF_FINREP_3_0:PRTY:Other loans:ENTRPRS_SZ:ENTRPRS_SZ,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,4053,3079
F_04_04_1_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,4029,3082
F_04_04_1_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_04_1_REF_FINREP_3_0:PRTY:Other loans,4030,3093
F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,4034,3289
F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_04_1_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,4034,3289
F_04_04_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_04_1_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,4104,3349
F_04_05_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:CLLTRL:Other loans,3845,2087
F_04_05_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_05_REF_FINREP_3_0:INSTRMNT:Other loans,3849,2583
F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3845,2683
F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3848,2740
F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBRDNTD_DBT:SBRDNTD_DBT,F_04_05_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3851,2741
F_04_05_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3845,2873
F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,3850,3289
F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_05_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,3850,3289
F_04_05_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_05_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,3845,3349
F_04_06_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:CLLTRL:Other loans,3716,2087
F_04_06_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_06_REF_FINREP_3_0:INSTRMNT:Other loans,3724,2583
F_04_06_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_06_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,3723,2621
F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3716,2683
F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_06_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3719,2740
F_04_06_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3716,2873
F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3720,3082
F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_06_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3721,3093
F_04_06_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_06_REF_FINREP_3_0:PRTY:Other loans,3720,3082
F_04_06_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_06_REF_FINREP_3_0:PRTY:Other loans,3721,3093
F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,3725,3289
F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_06_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,3725,3289
F_04_06_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_06_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,3716,3349
F_04_07_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:CLLTRL:Other loans,3625,2087
F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans,3635,2158
F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_07_REF_FINREP_3_0:CRDT_FCLTY:Other loans,3635,2178
F_04_07_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_07_REF_FINREP_3_0:INSTRMNT:Other loans,3633,2583
F_04_07_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_07_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,3632,2621
F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3625,2683
F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3635,2685
F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_07_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3628,2740
F_04_07_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3625,2873
F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3629,3082
F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_07_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3630,3093
F_04_07_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_07_REF_FINREP_3_0:PRTY:Other loans,3629,3082
F_04_07_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_07_REF_FINREP_3_0:PRTY:Other loans,3630,3093
F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,3634,3289
F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_07_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,3634,3289
F_04_07_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_07_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,3625,3349
F_04_08_REF_FINREP_3_0:CLLTRL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_08_REF_FINREP_3_0:CLLTRL:Other loans,3687,2083
F_04_08_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:CLLTRL:Other loans,3808,2087
F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans:IMPRMNT_STTS:IMPRMNT_STTS,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,3696,2174
F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,3694,2158
F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_04_08_REF_FINREP_3_0:CRDT_FCLTY:Other loans,3694,2178
F_04_08_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:TYP_INSTRMNT,F_04_08_REF_FINREP_3_0:INSTRMNT:Other loans,3692,2583
F_04_08_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_04_08_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,3691,2621
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3687,2664
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3741,2667
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3835,2668
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3808,2683
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3793,2749
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:IMPRMNT_STTS:DFLT_STTS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3696,2685
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:PRFRMNG_STTS:DFLT_STTS,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3694,2685
F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_04_08_REF_FINREP_3_0:INSTRMNT_RL:Other loans,3698,2740
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3687,2865
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_PRTL_WRTFFS:ACCMLTD_PRTL_WRTFFS,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3741,2868
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:ACCMLTD_TTL_WRTFFS:ACCMLTD_TTL_WRTFFS,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3835,2869
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3808,2873
F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT:Non Negotiable bonds,3793,2879
F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds:ENTRPRS_SZ:ENTRPRS_SZ,F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3774,3079
F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3688,3082
F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_08_REF_FINREP_3_0:PRTY:Non Negotiable bonds,3689,3093
F_04_08_REF_FINREP_3_0:PRTY:Other loans:ENTRPRS_SZ:ENTRPRS_SZ,F_04_08_REF_FINREP_3_0:PRTY:Other loans,3774,3079
F_04_08_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTNL_SCTR_EBA_ITS,F_04_08_REF_FINREP_3_0:PRTY:Other loans,3688,3082
F_04_08_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_04_08_REF_FINREP_3_0:PRTY:Other loans,3689,3093
F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Non Negotiable bonds,3693,3289
F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_04_08_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Other loans,3693,3289
F_04_08_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds:CRRYNG_AMNT:CRRYNG_AMNT,F_04_08_REF_FINREP_3_0:SCRTY_PSTN:Non Negotiable bonds,3808,3349
F_04_09_REF_FINREP_3_0:CLLTRL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_04_09_REF_FINREP_3_0:CLLTRL:Other loans,3712,2083
F_04_09_REF_FINREP_3_0:CLLTRL:Other loans:CRRYNG_AMNT:CRRYNG_AMNT,F_04_09_REF_FINREP_3_0:CLLTRL:Other loans,3616,2087
